name,metrics
ore_ont_1886.owl,0.7673210.1136760.0968770.00.7567750.00.01.00.9776720.00.00.00.8404350.2144750.5731220.4973570.8692580.0567850.516130.0570920.00.00.00.01.00.00.00.00.971429
ore_ont_8094.owl,0.0850630.1323380.4465520.3977270.3281540.1666670.0735650.8733320.7058820.1850890.0414070.1667370.00.1517780.2676390.1231540.1460410.1481460.2443890.0549140.14290.00.2219390.57141.00.00.26830.00.780488
ore_ont_15490.owl,0.4884050.0643090.358910.1927060.5147840.3889850.57281.01.00.00.00.00.00.1882020.5850560.0553180.3816270.0707910.5499580.0540130.00.00.5555291.01.00.00.00.00.0
ore_ont_7576.owl,0.2317340.0410690.3216350.0339080.2557450.0663510.2417941.01.00.00.00.00.00.1984450.4038880.0497930.1744310.0413710.3257950.042320.00.00.206731.01.00.00.00.00.0
ore_ont_2121.owl,0.9611580.067860.335140.2141220.8450090.9874310.9096391.01.00.3225499.8E-50.00.00.1876040.9080870.0564520.6254420.0752610.9172850.0564650.00.00.9429571.01.00.00.00.00.75
ore_ont_430.owl,0.2011240.1132640.3168560.00.3711830.00.01.00.00.00.00.00.2436820.00.00.1116380.3363910.0240950.2291370.0276290.00.00.00.01.00.00.00.01.0
ore_ont_13887.owl,0.2783160.0319930.2349440.00.1966820.00.01.01.00.00.00.00.2177010.1912980.4270110.049470.2811990.0250170.3475030.0286860.00.00.00.01.00.00.00.01.0
ore_ont_2046.owl,0.7426810.1364860.3482460.9701160.8287851.00.7372811.01.00.00.00.00.8140720.0989790.7353580.1160350.5664240.2067050.8353710.0874710.46540.00.8733560.53461.00.00.00.00.0
ore_ont_9248.owl,0.4121330.088680.4158830.1807190.4984970.0132620.0928290.8132020.7524050.3626360.0417220.3674690.3709590.1922780.5202090.0712730.2500680.1025410.4883220.0770810.00.55560.2552220.06040.84210.15790.00.00.813333
ore_ont_4279.owl,0.3677130.1051360.4436250.2374210.4935230.3710460.5059931.00.9867790.4377010.1759090.00.00.2351010.527390.0827070.2862160.1237070.4834180.1116140.00.00.4794311.01.00.00.00.2333331.0
ore_ont_9941.owl,0.1292350.0786370.3981830.6842970.3175290.00.00.367410.040.00.00.00.00.0702290.2527360.0594060.1525650.1550460.2995960.0495370.16490.48450.00.00.46910.53090.00.01.0
ore_ont_4187.owl,0.7542220.2737730.3878670.6594980.8539480.00.00.8180721.00.00.00.00.8342310.087910.4459450.6655740.8637230.1518050.4986020.0291990.27780.25080.5047990.47150.95450.04550.04550.00.866667
ore_ont_1539.owl,0.4772920.0786020.3946720.1551590.5259890.0269730.1935450.8579450.8388850.3808910.0297020.4242420.5214520.1922270.5454570.0843880.3111710.0867140.5100930.0655930.00.47210.3507310.16760.93960.06040.00.00.844675
ore_ont_524.owl,0.4489180.0525180.2415660.2471280.4522730.6984030.4887181.01.00.00.00.00.575030.2032910.4964750.1435340.519680.0966910.4531430.0787790.00.00.4628081.01.00.00.00.5833331.0
ore_ont_2753.owl,0.1887450.0832030.4162520.1603430.339840.2759560.0928291.01.00.00.00.00.00.2234650.3944030.0712170.1586060.0960730.3272890.0896530.00.00.2999151.01.00.00.00.00.0
ore_ont_6792.owl,0.4600260.1985550.5112550.2333880.6108970.2367150.2563731.01.00.2566160.0021790.5071740.6031890.2428820.4488260.2539260.4482260.3258140.4619440.1588140.28240.00.3567260.71761.00.00.00.01.0
ore_ont_16596.owl,0.7877240.1439210.3583030.1645230.8071490.6487670.6961341.00.999980.7373190.2083180.3348570.00.2901780.8294570.1064160.8399930.1726430.8190960.1811140.02360.00.7774980.97641.00.00.00.00.94382
ore_ont_13035.owl,0.2669270.0974930.3953810.3408230.4390130.4115760.00.9606370.9324760.2378040.0233390.3499210.3689740.18390.383560.1039570.3111710.1149710.3436330.0896530.00.00.3583580.89721.00.00.00.0355331.0
ore_ont_7584.owl,0.2233740.1536780.4448970.5314730.4346710.2566840.2844880.7257320.7616580.3112050.0672380.2554260.00.1989060.3497280.1907120.2519420.1324450.3041980.1120980.00.00.3048640.53330.9850.0150.00750.00.822785
ore_ont_12000.owl,0.4409840.0571980.2459920.144710.5265710.3064720.5316461.01.00.4749190.0744450.00.6444930.2444080.5742770.155080.6419250.11160.5270740.11050.00.00.4910871.01.00.00.00.01.0
ore_ont_1524.owl,0.2111940.031570.2488390.0469260.146770.00.00.9479350.9724770.00.00.00.3412250.1870.3133230.1033750.1586060.0329320.2254250.0333920.00.00.00.00.33330.66670.00.01.0
ore_ont_14191.owl,0.5003710.0756350.3833790.1785960.5609340.1901210.3787360.9639690.9506040.3528020.0165740.3887090.5305290.2005130.5767550.0760930.309360.0931210.5437890.0818160.07440.00.5096280.74221.00.00.00.0167141.0
ore_ont_12566.owl,0.230980.0924190.4326960.3350240.3848920.00.00.630130.6830190.2199010.0256050.1975710.3201980.1947360.3706080.1230490.2309270.1142130.3227150.0821650.00.50.00.00.81540.18460.00.00.99569
ore_ont_14486.owl,0.1146920.0400250.3324190.00.1713330.00.01.01.00.00.00.00.00.2034860.3245740.0501840.1311810.0396560.2326740.0454730.00.00.00.00.00.00.00.00.0
ore_ont_4737.owl,0.3972650.0910520.3302020.2370070.558340.2371030.4138261.00.9906040.2554410.0027840.1079930.6161310.183160.5082090.1604440.5464080.1808240.5104860.0559280.40820.00.4436060.59180.78570.21430.00.00.75
ore_ont_3250.owl,0.0985910.1427760.479650.490530.363830.00.00.8872350.4393940.00.00.00.1024970.0707270.2599240.0911330.2179620.1751260.3148030.0279530.48050.00.2521490.31171.00.00.00.00.736842
ore_ont_7712.owl,0.4964130.1828750.498960.4881490.6650810.4230160.6101180.9983950.9969540.5897470.2907640.4787490.00.2416420.6424050.1284670.3630610.2227750.6472340.1477650.52530.00.6086110.47171.00.00.00.3456790.913043
ore_ont_928.owl,0.5196070.0519410.2032420.2258570.4969460.2467480.4406531.01.00.3436180.0134790.3924880.6364260.2085660.5255510.1769890.5773810.1145450.4907340.0903790.4380.00.4419570.5621.00.00.00.2955561.0
ore_ont_8911.owl,0.275790.1809650.4624980.6417290.5062030.3095890.3442960.8049740.6960170.3823790.1199640.3876790.2763490.1239060.3942210.134480.3258820.1700720.4158880.0709590.25320.18230.4097770.47090.99060.00940.00.00.847594
ore_ont_3080.owl,0.4648510.1095930.4283670.214450.5623940.2312040.4791920.9533290.8709730.5333090.3181070.490670.3426750.207580.5772040.0823890.5023550.1201560.5519020.0785380.21140.140.502780.59070.93940.06060.03030.00.825688
ore_ont_8634.owl,0.6743650.1132040.4499640.2100380.7079680.1807670.6628961.00.999910.00.00.00.00.2540.7419430.0897010.4769970.1332870.7208880.129070.00.00.7122281.01.00.00.00.01.0
ore_ont_2229.owl,0.1233720.1550260.4790760.00.3515360.00.01.00.3949840.00.00.00.00.1887510.323530.127970.1990690.1867450.3005390.0276710.00.00.00.00.00.00.00.00.0
ore_ont_4578.owl,0.5366760.0475440.279937.2E-40.4890396.83E-40.01.01.00.133163.52E-40.00.00.2147450.6168090.0564280.3985990.0493050.561790.0564310.00.00.1524321.01.00.00.00.3888891.0
ore_ont_2744.owl,0.2428520.0916310.4184390.1357320.384470.0769230.1392440.9303710.7777780.1591250.0082440.00.2514720.1774770.380940.0907660.2943160.0974370.3369950.0450610.1860.06980.217190.34880.60.40.520.00.954802
ore_ont_11296.owl,0.1195220.1374330.459590.4866370.3504890.00.00.4984070.2191780.1949610.036110.0737170.2780890.1352660.2374520.177180.1642290.1861710.2349440.0776230.080.640.00.00.780.220.280.00.837838
ore_ont_7014.owl,0.4840370.0735510.3810060.1509620.5237150.0270850.2518570.862520.8449510.3650370.0227330.3271240.5293320.1946610.5573550.0836160.309360.0883570.5229340.0680530.00.50250.363060.1720.91390.08610.00.00.770878
ore_ont_11500.owl,0.6470020.1241250.3351730.2190610.6999040.5209650.4710371.00.9998780.6132770.1816840.595360.00.2183190.7089780.0729960.6666520.1473620.7061220.1437980.03090.00.6920120.96911.00.00.00.00.772727
ore_ont_14255.owl,0.4773740.0788160.3952390.1542620.5263190.0269730.1935450.8589310.8396590.3808910.029640.4242420.5214520.1922270.5454570.0843880.3111710.0867140.5100930.0655930.00.47480.3507310.16860.93960.06040.00.00.844675
ore_ont_14878.owl,0.4842090.0725950.3785620.1506320.522280.0268870.2518570.8626770.8451250.3658880.0231950.3206780.5293320.1946750.5578450.0833910.309360.0880890.5233630.0678940.00.50170.363060.17110.91390.08610.00.00.770878
ore_ont_1672.owl,0.4323840.1212170.4394090.1206220.5360860.0090090.00.8949230.8879310.00.00.3761480.5282890.1792140.3151360.3651950.4154270.0693270.2491660.0423330.14290.00.0542970.07140.77240.22760.00810.00.978571
ore_ont_5721.owl,0.4959380.1436390.3235140.4925830.5992130.6215140.01.01.00.2362230.0015060.6278720.6377780.1988590.3692960.229050.479760.1670370.3396930.1398690.00.00.3703181.01.00.00.00.0562251.0
ore_ont_11623.owl,0.4367320.1234330.4380150.4989530.5797920.3705990.4634221.01.00.4545550.1378420.5424510.00.1334130.5398430.0787240.3065650.1539920.5675060.0638370.51210.00.5562430.48791.00.00.36320.01.0
ore_ont_6967.owl,0.2194790.1517240.5043920.5125680.4572890.26750.2619570.7565570.7329060.303290.1119950.2523750.0512490.1480680.4003210.1099960.1990690.2053350.4186320.071680.24280.01090.386540.50.61820.38180.16360.2121210.983871
ore_ont_5695.owl,0.4269140.2377610.51670.6361120.6263650.00.00.82071.00.00.00.00.5757390.0921740.4048290.2839060.5887210.1497550.4471080.0291170.27290.25610.4493720.4710.95830.04170.04170.00.866667
ore_ont_4617.owl,0.7240320.0831130.1924320.0274290.6945570.0576380.5308051.00.9923470.4714370.0089760.00.00.2510560.7614280.0786550.7594940.0947950.7283910.1037460.00.00.5770481.01.00.00.00.01.0
ore_ont_2237.owl,0.2000930.1162040.2864680.00.3732150.00.01.00.00.00.00.00.1702450.00.00.1135360.3408670.0241570.2332480.02770.00.00.00.01.00.00.00.01.0
ore_ont_9709.owl,0.0861730.1019820.4251540.00.2818530.00.01.00.8888890.00.00.00.1951220.1370230.1892230.1540140.1586060.0310070.1134970.0222390.00.00.00.00.29730.70270.75680.00.97541
ore_ont_10930.owl,0.6548490.1542360.2773980.0734990.7176040.4765020.4710371.00.9999190.6150720.1234510.3348570.00.3019940.7367210.1086660.7247670.1861770.7143990.2052950.10020.00.594150.89981.00.00.00.00.94382
ore_ont_5487.owl,0.6172710.0287630.0010130.00.00.00.01.01.00.00.00.00.00.1919280.6610430.0438240.7440460.0252510.6117010.0289550.00.00.00.00.00.00.00.00.0
ore_ont_7108.owl,0.4222780.0884730.4155060.1892990.5056190.0127010.119980.8034070.7529940.3758490.0463570.3802160.3871630.1917330.5271410.0706320.2500680.1022860.4963440.0764230.00.530.2610270.05590.85120.14880.00.00.816456
ore_ont_5774.owl,0.2130290.1389110.4735070.1895490.4062780.0973450.00.8567140.805310.2007860.0156690.3296380.3942810.1815810.3163180.1488830.2233980.0793720.2536590.0551870.00.31820.1628920.31820.83330.16670.58330.00.962963
ore_ont_11371.owl,0.1827440.1210470.3760190.3600580.3848920.2896550.2533970.9293650.8862280.2492190.0518530.00.00.1629780.3328420.1321340.1834960.1195930.3003040.0679650.03230.01610.3064470.79030.98260.01740.14780.00.796117
ore_ont_3566.owl,0.2410460.0977240.4381830.0469780.3840460.0061350.00.9805190.9821430.1030630.0028610.3759010.3863720.1793270.3406070.1128670.2555650.0410390.2646030.0308180.3750.1250.0860590.250.95240.04760.00.00.709677
ore_ont_6278.owl,0.2931820.0774570.4027010.123180.3971410.0041750.00.8688080.8299820.0887730.0015250.046510.3433890.1829180.4123310.0770350.2378190.0770490.3605240.0555070.00.650.0860590.03330.77690.22310.00.00.820988
ore_ont_16039.owl,0.4671320.0314940.1306020.0087230.3115070.0213740.1605681.01.00.00.00.00.00.1924060.559570.0447170.3908910.0290150.4987380.0319050.00.00.282861.01.00.00.00.01.0
ore_ont_2950.owl,0.3148490.1839990.5762030.2405980.5178670.1340210.2982720.8719350.3522480.3793690.0656460.3409610.00.1921210.4657440.1474940.3172110.2331370.4760970.0661510.01640.15160.3769610.50.47060.52940.43530.00.940909
ore_ont_12330.owl,0.6417220.0789850.2913440.1746630.6430140.0043210.119981.00.974270.2902520.0018080.00.00.1463030.6656080.0575890.7384350.0895260.6745640.0294580.8470.00.5215530.1531.00.00.00.01.0
ore_ont_15803.owl,0.9115660.1118070.1983720.064740.8573810.4641130.8498060.9999540.9999180.86130.4792210.8559970.2214930.2812050.903270.0963310.9774240.1314620.8904670.1435234.0E-40.00.7967410.9991.00.00.00.01.0
ore_ont_10136.owl,0.6475610.0512260.1750170.2809180.7087430.2131160.6652761.00.999930.6018140.0289430.552430.8850410.2579480.7309070.2375480.8615460.1526870.7142010.1415760.05320.00.715930.94681.00.00.00860.3017240.893443
ore_ont_13665.owl,0.5702250.1664620.3576620.00.6633650.00.01.01.00.00.00.00.00.3600240.694620.1363250.6394260.2013710.649610.2309070.00.00.00.00.00.00.00.00.0
ore_ont_14321.owl,0.2617160.1066050.4504950.3358890.4165750.0029240.00.6467040.5289020.3096990.0630950.2282190.1024970.2289770.3898870.146470.2909430.1367110.3361220.1188850.00.89410.1260750.04710.6220.3780.20540.00.859492
ore_ont_5764.owl,0.3475290.0741920.3999510.0859830.4287320.0068430.00.9550440.9775910.1918360.0058020.2569010.3733680.1982910.4629350.0855890.2920830.0737990.4078530.0502230.28750.00.234670.23750.90480.09520.00.00.993333
ore_ont_15010.owl,0.1601120.1199480.4494670.5104660.4192650.5661020.267110.9866760.9882010.00.00.00.3843580.1700520.3800440.1310210.3258820.1919690.3771720.0859660.23670.00.3788480.73961.00.00.00.00.0
ore_ont_4166.owl,0.8147010.0307380.0461220.2051880.5260910.6510290.4771230.9996950.9995820.00.00.00.8758080.1689630.6122130.343480.8669470.0570160.585310.0349020.00.00.6036240.99871.00.00.00.00.0
ore_ont_3292.owl,0.20580.1125780.2279720.00.3737140.00.01.00.00.00.00.00.1024970.00.00.1077770.3474390.0242420.2392880.0277970.00.00.00.01.00.00.00.01.0
ore_ont_3909.owl,0.0757060.0449870.3163830.0266110.1713330.0322580.01.01.00.00.00.00.00.160460.2767090.0286550.0895450.0499040.2076290.0533310.00.00.0860591.01.00.00.00.00.0
ore_ont_13762.owl,0.1425230.1878460.5023960.7722630.4003830.00.00.1331170.80.00.00.2981010.3097680.0217350.107490.2547690.328820.1389850.210.0255490.00.00.00.01.00.00.00.00.798507
ore_ont_16610.owl,0.4249390.2050570.4302220.2731450.6073930.733010.5567781.01.00.00.00.00.00.3722860.6197340.1530670.5626640.2511480.5777130.2675040.00.00.5397731.01.00.00.00.01.0
ore_ont_11639.owl,0.2007820.028370.2349170.00.00.00.01.01.00.00.00.00.00.1910170.377280.0433230.1460410.0247490.2913280.0283790.00.00.00.00.00.00.00.00.0
ore_ont_4223.owl,0.0839410.0985570.3160340.163510.2865930.5514020.01.01.00.3318230.7140390.2811250.00.2169880.3127070.076510.2207260.1240840.2496280.1061870.42860.00.1721190.57141.00.00.00.00.8
ore_ont_11989.owl,0.4776810.0812850.4017520.1553050.5301510.0268130.1935450.8576470.8387260.3808910.0289230.4242420.5214520.1923830.5458540.0842830.3111710.0869790.5105730.0658480.00.46930.3507310.16670.93960.06040.00.00.844675
ore_ont_2066.owl,0.2342070.0693160.3896670.0878310.3476160.1498710.2990461.01.00.00.00.00.289240.19790.398120.0656430.2025380.0653880.3309790.0626410.00.00.2714871.01.00.00.00.00.0
ore_ont_3954.owl,0.541180.0307360.0460790.2050190.5259640.6513010.4771231.01.00.5595160.0215920.00.8758080.1689770.6121850.3435490.8669470.0569860.5852560.0348910.00.00.6036241.01.00.00.00.01.0
ore_ont_304.owl,0.1750230.1147990.4024290.5255680.3929930.4934210.00.9956710.9967110.0703510.0030920.2507970.0512490.2056960.3820440.0856220.2986070.1776210.3544660.1466020.04350.00.3824920.94931.00.00.00.0144031.0
ore_ont_10460.owl,0.2767450.0806750.3900620.2276780.4036340.1866670.393020.957860.9408060.3155240.0882070.2282190.00.1881930.4422260.0659930.2785690.0944450.3989860.0608460.19760.00.3660440.63471.00.00.00.2456141.0
ore_ont_5507.owl,0.5808920.056480.3435730.2731380.566481.00.6376961.01.00.00.00.00.00.1534240.6363110.0438510.2744590.0607110.623870.0289540.00.00.6643521.01.00.00.00.00.0
ore_ont_8135.owl,0.2912890.1378750.42280.1853510.4667480.5664210.1813361.01.00.00.00.00.00.2935980.4938590.108810.4287360.166560.4362110.1724450.00.00.3940581.01.00.00.00.01.0
ore_ont_935.owl,0.5157830.2043320.5232190.3972730.6804110.3744320.5715231.01.00.4274960.0189470.1667370.00.2953520.666490.1431680.5429370.2503910.6602870.2066820.62230.00.578810.37771.00.00.00.2333331.0
ore_ont_2317.owl,0.5443430.1789480.4207890.4357180.6893250.6579350.01.01.00.00.00.00.00.2099790.6555860.1092250.6071640.2174080.6757440.1572290.46620.00.6409340.53381.00.00.00.00.0
ore_ont_1406.owl,0.3414960.0420720.3021910.0026370.3328940.0246450.2341331.01.00.00.00.00.00.2080740.4808970.0528890.242110.0429150.4085280.0488160.00.00.1085951.01.00.00.00.01.0
ore_ont_11792.owl,0.2764270.0613420.3526230.1484490.363830.1844660.3950691.00.986320.3004180.0759780.2103910.00.1959140.4395960.0572750.2607150.0702440.381140.057610.00.00.3607441.01.00.00.00.01.0
ore_ont_15318.owl,0.105170.0840330.3433220.00.2734930.00.01.01.00.00.00.00.00.0726710.1966510.0798890.1990690.1051190.211540.0289630.00.00.00.00.34780.65220.00.00.563218
ore_ont_12831.owl,0.303110.0574230.3613820.00.3599780.00.01.01.00.00.00.00.00.226810.4631950.0630190.2639760.0619090.3882070.0709890.00.00.00.00.00.00.00.00.0
ore_ont_8128.owl,0.1425230.0437380.2977410.3120560.2150140.5277780.2277510.9816530.9722220.00.00.00.00.1236150.2411640.1364630.2151020.0674040.2000350.0315540.00.05260.2306520.94741.00.00.00.01.0
ore_ont_16157.owl,0.3371420.0465770.3277030.0217660.3511890.1351150.1392441.01.00.00.00.00.00.2094710.4794360.0549520.2996450.0492830.4092530.0533240.00.00.2521491.01.00.00.00.01.0
ore_ont_1931.owl,0.2177620.1439080.5044840.3211810.4201390.0170940.00.7158820.3897060.1734140.0087310.0737170.3230610.1387070.3186210.159940.2573180.1725780.3204090.0416630.10910.25450.1403570.09090.77320.22680.65980.00.963504
ore_ont_8431.owl,0.4780890.0789560.3958440.1550520.5270980.025750.1767170.8569520.8381790.379880.0289310.4251990.5226570.1920690.5456840.0845410.3111710.0868950.5105150.0656050.00.47220.3480130.16120.940.060.00.00.838897
ore_ont_11484.owl,0.3425540.1739330.4715890.4941580.554090.0032890.4092360.4623470.479980.5052130.3343040.4857010.1951220.2910380.5531480.1239120.4326620.2151570.5218940.1995490.00.9650.1946540.0110.98590.01410.02820.00.782609
ore_ont_13690.owl,0.5133670.0777720.3163060.2187040.6102170.386050.6303921.00.9953250.5589380.1281480.4062510.6848110.2692510.6388630.1522840.6221150.1494660.603950.1471120.00.00.5874651.01.00.00.00.00.947368
ore_ont_12916.owl,0.4316030.0877580.4157370.1800330.5107910.015080.1392440.816390.763250.3802190.0454450.3818210.3928390.192830.5343890.0709530.2519420.1012480.5034990.0762270.00.58860.2849490.07280.84480.15520.00.00.815789
ore_ont_15667.owl,0.0915390.1125680.4261250.2919820.3027670.00.00.6697590.70.1147380.0128450.0737170.2379920.167890.2293470.1452150.1990690.0665310.1569130.0640350.00.00.00.00.58820.41180.67650.00.978495
ore_ont_6589.owl,0.1875740.1201860.4327210.00.3682840.00.01.01.00.00.00.00.3051450.1598410.2711860.2161050.2932070.027240.190590.0266760.00.00.00.00.97370.02630.00.00.98895
ore_ont_3560.owl,0.9031310.0414730.177390.1699280.7163970.9366120.8048361.01.00.00.00.00.9077520.1820040.8033050.1194220.8773880.059780.7949420.0437561.0E-40.00.80520.99991.00.00.00.5833331.0
ore_ont_6622.owl,0.4490820.3445520.5500370.0890750.6727250.1668860.4827021.00.1698180.4093160.0114570.3759010.00.2163410.5626150.2562140.3591790.4330350.6361420.0721170.00.00.4535541.01.00.00.00.00.977273
ore_ont_13132.owl,0.1839740.1148760.4235680.2076320.3666490.0405410.00.8121750.8414630.00.00.046510.3419530.1797560.2883540.2055570.3163750.0653630.2166950.052750.00.00.1085950.18750.60780.39220.00.00.849462
ore_ont_9857.owl,0.3632890.1223460.2710780.4520330.5272480.00.01.01.00.00.00.00.00.00.00.0455060.2519420.1450210.5119370.02890.68790.00.4595480.31211.00.00.00.00.0
ore_ont_12801.owl,0.37890.0506130.2143580.2328920.4785870.2323770.4325681.00.9907730.2554410.0042010.1079930.6160960.1835110.5095530.1594970.5464080.0998660.4799980.0554780.40820.00.4436060.59181.00.00.02080.00.814815
ore_ont_12253.owl,0.1564060.1309590.4143260.5423060.3846810.2148150.2299470.59990.5889570.3107070.1599480.186040.2049950.1718710.3281030.1295710.2179620.1472450.3005390.0924680.00.22220.2610270.33330.98850.01150.00.00.792208
ore_ont_10769.owl,0.1621680.1115460.2169030.00.343060.00.01.00.00.00.00.00.00.00.00.1089380.3111710.0236770.2060060.0271490.00.00.00.01.00.00.00.01.0
ore_ont_4782.owl,0.679330.1580680.3337610.0757810.7370410.4847140.513221.00.999940.6347460.1254560.3348570.00.3094050.7562520.1125790.7502390.1909850.7351930.211050.07550.00.6184280.92451.00.00.00.00.94382
ore_ont_1017.owl,0.3405910.0846690.4197190.2485610.4520430.7000590.4873911.01.00.00.00.00.00.2037830.4963170.0667080.2090620.0969850.4528320.0789550.00.00.4628081.01.00.00.00.01.0
ore_ont_15372.owl,0.6735140.2024830.356240.00.7550810.00.01.01.00.00.00.7162110.7697860.1905670.3518260.7232730.734020.0245130.2626920.0281090.00.00.00.00.83330.16670.00.00.966667
ore_ont_16351.owl,0.0966270.0749780.3739220.2788730.2700670.2653060.01.01.00.00.00.00.00.1919910.3068960.0628450.2121380.1267180.257070.1126180.00.00.2581781.01.00.00.00.00.0
ore_ont_11125.owl,0.1585410.0870160.384170.4447120.3276610.00.00.5062410.5454550.1030630.0064550.00.00.1534790.2909730.1209850.2441740.1156660.257070.0695890.00.38640.00.00.36440.63560.50850.00.99177
ore_ont_5932.owl,0.21660.1922890.4923140.020510.4415790.0209420.01.01.00.00.00.3160080.3447970.1823680.3511340.0762260.2715990.0457580.2770920.049430.00.00.1260751.01.00.00.00.1414141.0
ore_ont_7343.owl,0.6154030.3377320.701270.2626430.7965531.00.01.01.00.00.00.00.00.5410780.7992520.2412620.5488210.4204370.7766360.4712690.00.00.6877681.01.00.00.00.00.0
ore_ont_12802.owl,0.5971590.0390560.169990.0976060.4951961.00.01.01.00.00.00.00.00.1649890.6401710.0366080.4990270.0384250.6102920.0289540.00.00.5808181.01.00.00.00.00.0
ore_ont_16166.owl,0.2688330.0361740.2478660.0627540.2480580.0604910.01.01.00.00.00.1721070.00.1901760.4189490.0473730.2715990.0420920.3476290.0387540.00.00.2738981.01.00.00.00.01.0
ore_ont_2313.owl,0.3941540.6655130.4664290.0509280.7416320.0273750.1077710.9934850.9952710.288860.0181460.2869630.4318350.1987730.5029410.2089590.4146760.1257820.4748740.0455170.11630.01160.3293730.76741.00.00.00.00.906977
ore_ont_12194.owl,0.6134670.0302220.2149770.00.3680150.00.01.01.00.00.00.00.00.1937580.6593350.0448310.2179620.0271190.6097450.0310960.00.00.00.00.00.00.00.00.0
ore_ont_8273.owl,0.2798620.1609020.4627420.546210.4919770.2461060.392450.7167220.6952380.4117370.171660.3795150.00.1877750.4318570.1333730.2849910.1615050.41440.1032410.05230.250.3999720.47670.96560.03440.00630.00.826821
ore_ont_14365.owl,0.6804020.0292430.0144840.0043430.339010.9999470.01.01.00.00.00.00.00.1908410.7037380.0435460.6113920.0258690.6608550.0289680.01270.00.3955790.98731.00.00.00.00.0
ore_ont_13837.owl,0.3931910.1442090.4765560.4259870.5342030.3859280.2206960.9968510.9978680.133167.88E-40.326610.5516860.2226640.4109250.1787120.3724510.1896680.382970.1645140.11040.00.3854050.88311.00.00.00.0179491.0
ore_ont_14499.owl,0.5496620.07941.22E-40.00.5688620.00.01.01.00.00.00.00.00.00.05.0E-60.00.0900180.5903270.0289470.00.00.00.00.00.00.00.00.0
ore_ont_11362.owl,0.3115720.0516480.2313960.2264570.4379780.4643660.4580571.01.00.00.00.00.5689960.2179610.4805980.1635190.5102010.1050660.4312380.0920590.00.00.429651.01.00.00.00.00.0
ore_ont_3592.owl,0.1233720.0924140.3295210.5992460.325140.00.00.3348440.3653850.133160.0147530.0737170.0512490.1867650.3101870.1051840.1642290.1022550.2536590.1087940.00.09840.00.00.560.440.00.00.992857
ore_ont_11526.owl,0.2038230.1150620.2669590.00.37470.00.01.00.00.00.00.00.1624550.00.00.1089380.3445170.0242050.2366030.0277550.00.00.00.01.00.00.00.01.0
ore_ont_3639.owl,0.1130280.1016190.3948460.2943180.3139810.5531910.2950831.01.00.2653120.169390.2780030.00.2436430.3309870.0973060.2179620.147760.2668330.1373790.00.00.2637761.00.90240.09760.00.01.0
ore_ont_12061.owl,0.1727660.0386270.2675860.00.2001080.00.01.01.00.00.00.00.00.2034020.364060.0501380.2121380.0378680.276450.0434220.00.00.00.00.00.00.00.00.0
ore_ont_10004.owl,0.4149630.0523820.3720190.0024860.4224530.0026010.01.01.00.00.00.00.00.2199540.5364170.0594640.2151020.0555460.4713270.063220.33330.00.1260750.66671.00.00.00.3888891.0
ore_ont_8166.owl,0.121850.141320.4422810.4486560.3574920.0449440.0928290.557640.2416110.1918360.0301880.00.00.2035680.300530.1649620.2607150.1826090.2649790.1221770.00.02860.1260750.11430.68420.31580.01320.00.852273
ore_ont_7340.owl,0.7795670.1487210.3560960.0117350.7944780.471520.01.01.00.7422370.2443190.7312330.00.3197140.8240170.1149290.8299790.1786910.8031270.2032870.23440.00.5327760.76561.00.00.00.00.666667
ore_ont_5205.owl,0.2955640.0284650.2214210.00.00.00.01.01.00.00.00.00.4380180.1890210.3945850.1042990.3120620.0248710.3120370.0285190.00.00.00.00.01.01.00.01.0
ore_ont_8844.owl,0.5005660.0751540.3818620.1795830.5605110.1906620.3787360.964030.9506480.3514920.0162950.3754030.5309240.2004780.5768140.076340.309360.0932690.5439380.0818680.0740.00.5103280.74391.00.00.00.0164781.0
ore_ont_5604.owl,0.2191950.084160.4046660.1692740.3620790.310870.2763610.984950.9451480.3086740.1306850.2624960.00.2177360.4096330.0726350.248150.1031560.3503420.0889310.09680.00.3153240.88710.66670.33330.05560.00.916667
ore_ont_5289.owl,0.7095190.1512730.3639010.0569440.7516530.4847720.5130940.9997850.9998670.7229690.421080.6641610.2177010.2582770.7562370.0996140.7502390.1821110.7537040.1739420.07530.00140.618340.92131.00.00.01320.5099340.900356
ore_ont_15210.owl,0.121850.113370.4461540.1420450.326160.00.00.8394660.8484850.0443870.0023050.1202270.1537460.1603010.2271570.1767820.242110.1008170.1737520.0507270.00.00.00.00.940.060.00.3033330.806604
ore_ont_6198.owl,0.509110.1390030.4181010.4444670.6391640.045390.1392441.01.00.00.00.00.00.1111330.5768970.0873690.592270.1665320.6311750.0430820.58580.00.5954920.41421.00.00.00.01.0
ore_ont_11834.owl,0.0804960.1700030.4734980.2574210.341870.00.00.7110390.3977270.00.00.00.00.1492940.2393340.1732260.2378190.2097070.2360540.0255490.00.00.00.01.00.00.00.00.822695
ore_ont_15652.owl,0.2093240.1390160.3890870.1681820.4023530.00.00.8125660.1456040.00.00.00.3909950.148060.2664140.2827360.2730410.369490.3200480.0267370.00.00.00.00.22920.77080.81250.00.992248
ore_ont_5730.owl,0.5001440.0751830.3817610.179090.5603450.1905520.3817130.9639890.950630.3528020.0166960.3788080.5297330.2005080.576790.0761120.309360.0932170.5438730.0818690.07420.00.5099790.74311.00.00.00.0167141.0
